Team,TeamID,Season,Points,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,Games,Target
E Washington,1186,2004,70.25,24.75,51.892857142857146,6.178571428571429,16.428571428571427,14.571428571428571,20.714285714285715,9.142857142857142,21.178571428571427,15.714285714285714,15.214285714285714,6.357142857142857,1.5,20.321428571428573,28.0,0
Providence,1344,2004,71.5,24.785714285714285,54.67857142857143,7.928571428571429,21.535714285714285,14.0,19.535714285714285,11.678571428571429,21.892857142857142,15.892857142857142,14.928571428571429,9.285714285714286,5.035714285714286,16.107142857142858,28.0,0
UCF,1416,2004,70.51724137931035,25.517241379310345,55.724137931034484,7.448275862068965,21.06896551724138,12.03448275862069,16.655172413793103,12.379310344827585,23.896551724137932,16.689655172413794,15.137931034482758,8.827586206896552,4.827586206896552,18.17241379310345,29.0,0
Washington,1449,2004,81.43333333333334,28.5,61.56666666666667,6.5,18.3,17.933333333333334,25.133333333333333,12.4,23.0,16.066666666666666,15.2,7.333333333333333,2.8666666666666667,21.233333333333334,30.0,0
W Michigan,1444,2004,79.2,27.433333333333334,59.233333333333334,7.166666666666667,18.866666666666667,17.166666666666668,23.833333333333332,14.366666666666667,23.666666666666668,15.466666666666667,13.3,8.766666666666667,2.7333333333333334,19.366666666666667,30.0,0
Richmond,1350,2004,64.53125,22.25,54.34375,5.65625,18.46875,14.375,19.84375,11.96875,23.5,12.15625,13.0625,7.09375,4.375,18.6875,32.0,0
Louisville,1257,2004,73.27586206896552,24.551724137931036,58.41379310344828,7.9655172413793105,23.482758620689655,16.20689655172414,21.655172413793103,11.655172413793103,26.275862068965516,15.241379310344827,13.89655172413793,8.344827586206897,5.206896551724138,20.448275862068964,29.0,0
Utah St,1429,2005,72.96774193548387,26.806451612903224,50.516129032258064,5.741935483870968,14.64516129032258,13.612903225806452,19.64516129032258,9.516129032258064,24.774193548387096,17.225806451612904,12.387096774193548,5.580645161290323,2.870967741935484,13.709677419354838,31.0,0
Penn,1335,2005,68.46428571428571,23.535714285714285,53.892857142857146,6.5,19.035714285714285,14.892857142857142,22.5,12.357142857142858,25.142857142857142,14.392857142857142,15.642857142857142,7.928571428571429,3.2142857142857144,19.678571428571427,28.0,0
Iowa,1234,2005,73.21875,25.65625,55.375,6.40625,16.90625,15.5,22.5,11.09375,25.0,15.5,14.53125,7.53125,5.40625,18.6875,32.0,0
Winthrop,1457,2005,66.75862068965517,22.620689655172413,51.51724137931034,6.724137931034483,18.655172413793103,14.793103448275861,21.620689655172413,11.172413793103448,23.482758620689655,13.862068965517242,14.0,7.896551724137931,3.7586206896551726,18.93103448275862,29.0,0
F Dickinson,1192,2005,74.16129032258064,27.06451612903226,59.935483870967744,6.67741935483871,19.0,13.35483870967742,19.93548387096774,12.451612903225806,23.64516129032258,15.03225806451613,13.903225806451612,7.129032258064516,4.419354838709677,18.967741935483872,31.0,0
E Kentucky,1184,2005,70.37037037037037,26.25925925925926,55.851851851851855,6.185185185185185,17.40740740740741,11.666666666666666,17.555555555555557,10.925925925925926,23.555555555555557,14.666666666666666,14.222222222222221,6.851851851851852,3.7777777777777777,19.51851851851852,27.0,0
Texas,1400,2005,77.34482758620689,26.24137931034483,57.172413793103445,7.862068965517241,20.482758620689655,17.0,24.413793103448278,13.448275862068966,26.03448275862069,13.379310344827585,14.206896551724139,6.068965517241379,4.241379310344827,17.551724137931036,29.0,0
Niagara,1310,2005,85.17241379310344,27.896551724137932,63.689655172413794,9.10344827586207,25.0,20.275862068965516,26.75862068965517,15.862068965517242,24.96551724137931,15.89655172413793,12.793103448275861,6.862068965517241,3.310344827586207,19.0,29.0,0
Pittsburgh,1338,2005,72.35714285714286,25.464285714285715,53.857142857142854,5.964285714285714,15.678571428571429,15.464285714285714,23.535714285714285,14.428571428571429,23.892857142857142,15.321428571428571,14.607142857142858,6.5,4.178571428571429,17.0,28.0,0
UCLA,1417,2005,74.0,25.785714285714285,56.92857142857143,6.428571428571429,18.5,16.0,22.107142857142858,11.928571428571429,25.25,14.321428571428571,16.107142857142858,5.857142857142857,2.5714285714285716,18.464285714285715,28.0,0
LSU,1261,2005,75.48275862068965,25.96551724137931,56.06896551724138,6.862068965517241,18.620689655172413,16.689655172413794,22.862068965517242,11.482758620689655,24.896551724137932,14.89655172413793,13.241379310344827,7.0,4.206896551724138,15.96551724137931,29.0,0
UTEP,1431,2005,75.65625,25.9375,55.9375,6.03125,16.28125,17.75,22.40625,11.09375,23.0625,16.5,12.375,7.375,2.8125,16.8125,32.0,0
Chattanooga,1151,2005,70.44444444444444,24.48148148148148,55.148148148148145,5.2592592592592595,17.40740740740741,16.22222222222222,24.11111111111111,13.518518518518519,27.074074074074073,13.518518518518519,17.40740740740741,7.037037037037037,2.0,16.77777777777778,27.0,0
Montana,1285,2005,69.28571428571429,23.428571428571427,51.25,5.821428571428571,16.75,16.607142857142858,24.464285714285715,10.285714285714286,25.714285714285715,13.785714285714286,17.0,5.892857142857143,3.107142857142857,17.107142857142858,28.0,0
Creighton,1166,2005,71.51515151515152,24.303030303030305,53.63636363636363,8.636363636363637,20.818181818181817,14.272727272727273,19.606060606060606,9.878787878787879,21.515151515151516,14.272727272727273,11.969696969696969,6.848484848484849,3.272727272727273,17.636363636363637,33.0,0
Alabama,1104,2005,75.43333333333334,25.366666666666667,52.666666666666664,7.633333333333334,19.566666666666666,17.066666666666666,23.266666666666666,10.233333333333333,26.466666666666665,13.833333333333334,12.666666666666666,5.2,4.433333333333334,14.733333333333333,30.0,0
Kansas,1242,2005,75.44827586206897,26.93103448275862,56.48275862068966,6.793103448275862,18.20689655172414,14.793103448275861,21.448275862068964,11.793103448275861,25.96551724137931,16.586206896551722,14.482758620689655,6.620689655172414,3.8620689655172415,19.24137931034483,29.0,0
UCF,1416,2005,68.27586206896552,23.413793103448278,50.86206896551724,8.310344827586206,22.689655172413794,13.137931034482758,18.82758620689655,11.96551724137931,23.137931034482758,15.310344827586206,15.172413793103448,6.655172413793103,4.103448275862069,19.0,29.0,0
Delaware St,1175,2005,62.40625,20.25,47.90625,6.5,18.96875,15.40625,20.6875,10.15625,17.375,10.65625,14.0625,8.15625,2.84375,16.09375,32.0,0
Ohio,1325,2005,71.80645161290323,24.35483870967742,52.54838709677419,5.580645161290323,17.322580645161292,17.516129032258064,25.032258064516128,10.903225806451612,21.903225806451612,11.806451612903226,13.0,8.548387096774194,2.6129032258064515,17.741935483870968,31.0,0
G Washington,1203,2005,77.24137931034483,27.724137931034484,58.10344827586207,5.379310344827586,14.862068965517242,16.413793103448278,23.344827586206897,13.03448275862069,23.655172413793103,16.03448275862069,14.96551724137931,9.793103448275861,4.275862068965517,17.379310344827587,29.0,0
Minnesota,1278,2005,68.45161290322581,24.193548387096776,53.03225806451613,5.32258064516129,14.96774193548387,14.741935483870968,20.838709677419356,11.387096774193548,22.483870967741936,14.35483870967742,16.129032258064516,9.129032258064516,4.645161290322581,15.903225806451612,31.0,0
Louisiana,1418,2005,72.34482758620689,25.93103448275862,58.51724137931034,6.551724137931035,19.620689655172413,13.931034482758621,20.93103448275862,14.241379310344827,21.17241379310345,12.10344827586207,15.482758620689655,9.379310344827585,2.896551724137931,19.379310344827587,29.0,0
Old Dominion,1330,2005,70.3125,25.125,57.0,6.0,18.21875,14.0625,20.4375,12.0,24.3125,16.09375,12.0625,9.625,4.46875,17.125,32.0,0
Stanford,1390,2005,70.1,25.0,57.166666666666664,4.0,11.5,16.1,21.766666666666666,12.266666666666667,23.7,12.266666666666667,14.066666666666666,6.733333333333333,2.8,18.033333333333335,30.0,0
Charlotte,1150,2005,78.35714285714286,26.428571428571427,61.035714285714285,8.0,21.75,17.5,25.571428571428573,14.571428571428571,24.107142857142858,14.214285714285714,13.178571428571429,8.714285714285714,3.2142857142857144,16.964285714285715,28.0,0
Oakland,1324,2005,70.34482758620689,25.06896551724138,56.10344827586207,6.275862068965517,18.75862068965517,13.931034482758621,21.03448275862069,11.862068965517242,20.655172413793103,14.724137931034482,12.03448275862069,6.9655172413793105,2.4827586206896552,17.655172413793103,29.0,0
SE Louisiana,1368,2005,61.2962962962963,22.444444444444443,49.629629629629626,3.3703703703703702,11.407407407407407,13.037037037037036,20.703703703703702,10.74074074074074,20.333333333333332,11.037037037037036,14.185185185185185,9.11111111111111,3.814814814814815,17.666666666666668,27.0,0
St Mary's CA,1388,2005,69.96774193548387,23.419354838709676,53.41935483870968,6.935483870967742,19.580645161290324,16.193548387096776,22.516129032258064,12.129032258064516,23.70967741935484,11.32258064516129,15.548387096774194,6.032258064516129,3.3225806451612905,18.29032258064516,31.0,0
Syracuse,1393,2005,75.48484848484848,27.96969696969697,57.60606060606061,4.636363636363637,14.757575757575758,14.909090909090908,22.454545454545453,13.818181818181818,24.151515151515152,15.666666666666666,13.363636363636363,8.090909090909092,4.666666666666667,15.93939393939394,33.0,0
New Mexico,1307,2005,75.87096774193549,25.967741935483872,52.064516129032256,8.290322580645162,20.70967741935484,15.64516129032258,23.096774193548388,9.709677419354838,24.0,15.03225806451613,13.806451612903226,7.516129032258065,3.4516129032258065,16.870967741935484,31.0,0
Northern Iowa,1320,2005,72.5,26.4,55.03333333333333,7.233333333333333,18.833333333333332,12.466666666666667,17.866666666666667,8.766666666666667,24.566666666666666,15.666666666666666,11.666666666666666,6.1,4.333333333333333,17.633333333333333,30.0,0
Marquette,1266,2006,74.20689655172414,26.275862068965516,58.37931034482759,8.517241379310345,21.413793103448278,13.137931034482758,17.93103448275862,11.96551724137931,23.586206896551722,15.275862068965518,14.793103448275861,7.517241379310345,3.0689655172413794,19.482758620689655,29.0,0
Pacific,1334,2006,73.72413793103448,26.551724137931036,54.724137931034484,6.448275862068965,16.75862068965517,14.172413793103448,19.0,9.862068965517242,25.310344827586206,15.655172413793103,12.551724137931034,5.931034482758621,2.103448275862069,15.379310344827585,29.0,0
Southern Univ,1380,2006,65.7741935483871,24.677419354838708,55.96774193548387,4.483870967741935,14.064516129032258,11.935483870967742,18.419354838709676,13.096774193548388,25.70967741935484,12.35483870967742,17.580645161290324,7.580645161290323,3.806451612903226,17.870967741935484,31.0,0
South Alabama,1375,2006,74.10344827586206,25.79310344827586,56.793103448275865,8.551724137931034,23.413793103448278,13.96551724137931,19.82758620689655,11.172413793103448,22.75862068965517,14.172413793103448,13.241379310344827,8.482758620689655,1.3103448275862069,18.724137931034484,29.0,0
UNC Wilmington,1423,2006,67.65625,24.21875,56.65625,6.40625,19.28125,12.8125,18.21875,11.90625,24.28125,15.1875,12.46875,7.6875,1.6875,20.625,32.0,0
Xavier,1462,2006,71.45161290322581,24.419354838709676,52.70967741935484,6.709677419354839,18.06451612903226,15.903225806451612,21.93548387096774,10.580645161290322,24.580645161290324,15.741935483870968,12.96774193548387,6.290322580645161,4.870967741935484,17.64516129032258,31.0,0
Air Force,1102,2006,63.5,21.928571428571427,45.57142857142857,8.607142857142858,21.678571428571427,11.035714285714286,14.785714285714286,6.785714285714286,17.785714285714285,14.178571428571429,10.928571428571429,8.0,2.107142857142857,15.392857142857142,28.0,0
San Diego St,1361,2006,73.93333333333334,25.2,55.1,6.766666666666667,17.166666666666668,16.766666666666666,23.233333333333334,13.133333333333333,21.833333333333332,13.166666666666666,14.833333333333334,7.733333333333333,3.033333333333333,16.666666666666668,30.0,0
Iona,1233,2006,80.36666666666666,28.6,59.13333333333333,6.433333333333334,15.666666666666666,16.733333333333334,24.1,13.333333333333334,23.7,15.833333333333334,15.1,7.633333333333334,4.166666666666667,18.566666666666666,30.0,0
Nevada,1305,2006,72.2258064516129,25.838709677419356,57.12903225806452,5.419354838709677,15.064516129032258,15.129032258064516,21.0,12.64516129032258,25.677419354838708,15.35483870967742,12.96774193548387,5.387096774193548,4.741935483870968,16.258064516129032,31.0,0
Winthrop,1457,2006,72.67857142857143,24.857142857142858,55.82142857142857,7.964285714285714,21.678571428571427,15.0,21.464285714285715,12.928571428571429,23.107142857142858,15.714285714285714,13.928571428571429,9.25,3.1785714285714284,17.142857142857142,28.0,0
Syracuse,1393,2006,72.8529411764706,26.264705882352942,59.76470588235294,7.529411764705882,21.970588235294116,12.794117647058824,19.91176470588235,13.676470588235293,24.647058823529413,15.558823529411764,15.294117647058824,9.029411764705882,6.4411764705882355,17.91176470588235,34.0,0
Belmont,1125,2006,81.83333333333333,29.333333333333332,58.666666666666664,8.566666666666666,22.433333333333334,14.6,21.0,11.833333333333334,23.9,16.966666666666665,16.3,7.733333333333333,3.566666666666667,19.866666666666667,30.0,0
Utah St,1429,2006,71.46666666666667,26.033333333333335,53.1,7.366666666666666,18.3,12.033333333333333,16.566666666666666,9.433333333333334,23.833333333333332,16.833333333333332,13.0,5.3,2.9,15.733333333333333,30.0,0
Oklahoma,1328,2006,68.60714285714286,24.428571428571427,54.464285714285715,6.035714285714286,16.821428571428573,13.714285714285714,19.178571428571427,14.642857142857142,21.964285714285715,14.464285714285714,14.035714285714286,7.107142857142857,3.4285714285714284,16.928571428571427,28.0,0
Seton Hall,1371,2006,67.82758620689656,23.137931034482758,56.172413793103445,5.793103448275862,17.24137931034483,15.758620689655173,21.310344827586206,12.551724137931034,24.310344827586206,12.517241379310345,13.448275862068966,6.758620689655173,2.586206896551724,18.79310344827586,29.0,0
Wisconsin,1458,2006,71.0,25.033333333333335,57.93333333333333,6.3,18.433333333333334,14.633333333333333,22.066666666666666,12.933333333333334,23.633333333333333,13.4,11.633333333333333,5.366666666666666,3.3666666666666667,17.2,30.0,0
Kansas,1242,2006,74.35483870967742,27.29032258064516,57.87096774193548,6.161290322580645,16.322580645161292,13.612903225806452,20.451612903225808,13.161290322580646,26.161290322580644,17.93548387096774,15.64516129032258,9.67741935483871,5.774193548387097,18.032258064516128,31.0,0
Arkansas,1116,2006,74.3225806451613,26.516129032258064,57.74193548387097,5.709677419354839,16.806451612903224,15.580645161290322,22.451612903225808,12.193548387096774,22.838709677419356,15.548387096774194,13.387096774193548,8.451612903225806,6.129032258064516,16.93548387096774,31.0,0
SUNY Albany,1107,2006,68.87096774193549,23.193548387096776,51.87096774193548,7.064516129032258,18.516129032258064,15.419354838709678,21.741935483870968,11.0,22.967741935483872,12.612903225806452,14.161290322580646,6.387096774193548,2.5806451612903225,19.096774193548388,31.0,0
Michigan St,1277,2006,73.9375,26.125,54.71875,5.84375,15.78125,15.84375,20.53125,11.0625,24.78125,16.59375,14.09375,6.28125,2.96875,18.09375,32.0,0
Northern Iowa,1320,2006,65.43333333333334,22.9,50.43333333333333,6.7,19.266666666666666,12.933333333333334,17.966666666666665,8.5,24.7,13.6,12.433333333333334,5.233333333333333,3.433333333333333,14.233333333333333,30.0,0
UAB,1412,2006,73.93103448275862,26.20689655172414,58.172413793103445,7.103448275862069,20.586206896551722,14.413793103448276,22.20689655172414,10.655172413793103,20.20689655172414,15.275862068965518,12.862068965517242,11.10344827586207,3.5517241379310347,18.20689655172414,29.0,0
Oral Roberts,1331,2006,74.3225806451613,25.93548387096774,57.225806451612904,6.548387096774194,17.0,15.903225806451612,22.35483870967742,13.483870967741936,23.903225806451612,15.838709677419354,14.419354838709678,6.645161290322581,4.129032258064516,17.612903225806452,31.0,0
California,1143,2006,69.2,23.233333333333334,51.7,5.466666666666667,14.533333333333333,17.266666666666666,23.533333333333335,9.733333333333333,22.8,13.1,12.366666666666667,5.166666666666667,2.7333333333333334,16.666666666666668,30.0,0
